invoice_id,subscription_id,invoice_date,amount,currency,status
I001614,S00095,2026-04-15,29.00,EUR,paid
I001615,S00095,2026-05-15,29.00,EUR,paid
I001616,S00095,2026-06-15,29.00,EUR,paid
I001617,S00095,2026-07-15,29.00,EUR,paid
I001618,S00096,2025-03-17,299.00,EUR,paid
I001619,S00096,2025-04-17,299.00,EUR,paid
I001620,S00096,2025-05-17,299.00,EUR,paid
I001621,S00096,2025-06-17,299.00,EUR,paid
I001622,S00096,2025-07-17,299.00,EUR,paid
I001623,S00097,2025-08-30,299.00,EUR,paid
I001624,S00097,2025-09-30,299.00,EUR,failed
I001625,S00097,2025-10-30,299.00,EUR,paid
I001626,S00097,2025-11-30,299.00,EUR,paid
I001627,S00097,2025-12-30,299.00,EUR,paid
I001628,S00097,2026-01-30,299.00,EUR,paid
I001629,S00097,2026-02-28,299.00,EUR,paid
I001630,S00097,2026-03-28,299.00,EUR,paid
I001631,S00097,2026-04-28,299.00,EUR,paid
I001632,S00097,2026-05-28,299.00,EUR,open
I001633,S00097,2026-06-28,299.00,EUR,paid
I001634,S00097,2026-07-28,299.00,EUR,paid
I001635,S00098,2024-02-17,99.00,EUR,paid
I001636,S00098,2024-03-17,99.00,EUR,paid
I001637,S00098,2024-04-17,99.00,EUR,paid
I001638,S00098,2024-05-17,99.00,EUR,paid
I001639,S00098,2024-06-17,99.00,EUR,paid
I001640,S00098,2024-07-17,99.00,EUR,paid
I001641,S00098,2024-08-17,99.00,EUR,paid
I001642,S00098,2024-09-17,99.00,EUR,paid
I001643,S00098,2024-10-17,99.00,EUR,paid
I001644,S00098,2024-11-17,99.00,EUR,paid
I001645,S00098,2024-12-17,99.00,EUR,paid
I001646,S00098,2025-01-17,99.00,EUR,paid
I001647,S00098,2025-02-17,99.00,EUR,paid
I001648,S00098,2025-03-17,99.00,EUR,paid
I001649,S00098,2025-04-17,99.00,EUR,paid
I001650,S00098,2025-05-17,99.00,EUR,paid
I001651,S00098,2025-06-17,99.00,EUR,paid
I001652,S00098,2025-07-17,99.00,EUR,paid
I001653,S00098,2025-08-17,99.00,EUR,open
I001654,S00098,2025-09-17,99.00,EUR,paid
I001655,S00098,2025-10-17,99.00,EUR,paid
I001656,S00098,2025-11-17,99.00,EUR,paid
I001657,S00098,2025-12-17,99.00,EUR,paid
I001658,S00098,2026-01-17,99.00,EUR,failed
I001659,S00098,2026-02-17,99.00,EUR,open
I001660,S00098,2026-03-17,99.00,EUR,paid
I001661,S00098,2026-04-17,99.00,EUR,open
I001662,S00098,2026-05-17,99.00,EUR,paid
I001663,S00098,2026-06-17,99.00,EUR,paid
I001664,S00098,2026-07-17,99.00,EUR,paid
I001665,S00099,2024-12-15,299.00,EUR,paid
I001666,S00099,2025-01-15,299.00,EUR,paid
I001667,S00099,2025-02-15,299.00,EUR,paid
I001668,S00099,2025-03-15,299.00,EUR,paid
I001669,S00099,2025-04-15,299.00,EUR,paid
I001670,S00099,2025-05-15,299.00,EUR,paid
I001671,S00099,2025-06-15,299.00,EUR,open
I001672,S00099,2025-07-15,299.00,EUR,paid
I001673,S00099,2025-08-15,299.00,EUR,paid
I001674,S00099,2025-09-15,299.00,EUR,failed
I001675,S00099,2025-10-15,299.00,EUR,failed
I001676,S00099,2025-11-15,299.00,EUR,paid
I001677,S00099,2025-12-15,299.00,EUR,paid
I001678,S00099,2026-01-15,299.00,EUR,paid
I001679,S00099,2026-02-15,299.00,EUR,paid
I001680,S00099,2026-03-15,299.00,EUR,paid
I001681,S00099,2026-04-15,299.00,EUR,paid
I001682,S00099,2026-05-15,299.00,EUR,paid
I001683,S00099,2026-06-15,299.00,EUR,paid
I001684,S00099,2026-07-15,299.00,EUR,paid
I001685,S00100,2025-07-24,29.00,EUR,paid
I001686,S00100,2025-08-24,29.00,EUR,paid
I001687,S00100,2025-09-24,29.00,EUR,paid
I001688,S00100,2025-10-24,29.00,EUR,paid
I001689,S00100,2025-11-24,29.00,EUR,paid
I001690,S00100,2025-12-24,29.00,EUR,paid
I001691,S00100,2026-01-24,29.00,EUR,paid
I001692,S00100,2026-02-24,29.00,EUR,open
I001693,S00100,2026-03-24,29.00,EUR,paid
I001694,S00100,2026-04-24,29.00,EUR,paid
I001695,S00100,2026-05-24,29.00,EUR,paid
I001696,S00100,2026-06-24,29.00,EUR,paid
I001697,S00100,2026-07-24,29.00,EUR,paid
I001698,S00101,2024-12-16,29.00,EUR,paid
I001699,S00101,2025-01-16,29.00,EUR,paid
I001700,S00101,2025-02-16,29.00,EUR,open
I001701,S00101,2025-03-16,29.00,EUR,failed
I001702,S00101,2025-04-16,29.00,EUR,paid
I001703,S00101,2025-05-16,29.00,EUR,paid
I001704,S00101,2025-06-16,29.00,EUR,paid
I001705,S00101,2025-07-16,29.00,EUR,paid
I001706,S00101,2025-08-16,29.00,EUR,paid
I001707,S00101,2025-09-16,29.00,EUR,paid
I001708,S00101,2025-10-16,29.00,EUR,paid
I001709,S00101,2025-11-16,29.00,EUR,paid
I001710,S00101,2025-12-16,29.00,EUR,paid
I001711,S00101,2026-01-16,29.00,EUR,failed
I001712,S00101,2026-02-16,29.00,EUR,paid
I001713,S00101,2026-03-16,29.00,EUR,paid
I001714,S00101,2026-04-16,29.00,EUR,open
I001715,S00101,2026-05-16,29.00,EUR,open
I001716,S00101,2026-06-16,29.00,EUR,paid
I001717,S00101,2026-07-16,29.00,EUR,paid
I001718,S00102,2025-09-28,29.00,EUR,paid
I001719,S00102,2025-10-28,29.00,EUR,failed
I001720,S00102,2025-11-28,29.00,EUR,paid
I001721,S00102,2025-12-28,29.00,EUR,paid
I001722,S00102,2026-01-28,29.00,EUR,paid
I001723,S00102,2026-02-28,29.00,EUR,paid
I001724,S00102,2026-03-28,29.00,EUR,paid
I001725,S00102,2026-04-28,29.00,EUR,paid
I001726,S00102,2026-05-28,29.00,EUR,paid
I001727,S00102,2026-06-28,29.00,EUR,failed
I001728,S00102,2026-07-28,29.00,EUR,paid
I001729,S00103,2026-04-25,299.00,EUR,paid
I001730,S00103,2026-05-25,299.00,EUR,paid
I001731,S00103,2026-06-25,299.00,EUR,paid
I001732,S00103,2026-07-25,299.00,EUR,paid
I001733,S00104,2024-06-12,29.00,EUR,paid
I001734,S00104,2024-07-12,29.00,EUR,paid
I001735,S00104,2024-08-12,29.00,EUR,paid
I001736,S00104,2024-09-12,29.00,EUR,paid
I001737,S00104,2024-10-12,29.00,EUR,paid
I001738,S00104,2024-11-12,29.00,EUR,paid
I001739,S00104,2024-12-12,29.00,EUR,paid
I001740,S00104,2025-01-12,29.00,EUR,paid
I001741,S00104,2025-02-12,29.00,EUR,paid
I001742,S00104,2025-03-12,29.00,EUR,paid
I001743,S00104,2025-04-12,29.00,EUR,paid
I001744,S00104,2025-05-12,29.00,EUR,paid
I001745,S00104,2025-06-12,29.00,EUR,failed
I001746,S00104,2025-07-12,29.00,EUR,paid
I001747,S00104,2025-08-12,29.00,EUR,paid
I001748,S00104,2025-09-12,29.00,EUR,paid
I001749,S00104,2025-10-12,29.00,EUR,paid
I001750,S00104,2025-11-12,29.00,EUR,paid
I001751,S00104,2025-12-12,29.00,EUR,paid
I001752,S00104,2026-01-12,29.00,EUR,paid
I001753,S00104,2026-02-12,29.00,EUR,paid
I001754,S00104,2026-03-12,29.00,EUR,paid
I001755,S00104,2026-04-12,29.00,EUR,paid
I001756,S00104,2026-05-12,29.00,EUR,paid
I001757,S00104,2026-06-12,29.00,EUR,paid
I001758,S00104,2026-07-12,29.00,EUR,paid
I001759,S00105,2025-02-13,29.00,EUR,paid
I001760,S00105,2025-03-13,29.00,EUR,paid
I001761,S00105,2025-04-13,29.00,EUR,paid
I001762,S00105,2025-05-13,29.00,EUR,paid
I001763,S00105,2025-06-13,29.00,EUR,failed
I001764,S00105,2025-07-13,29.00,EUR,paid
I001765,S00105,2025-08-13,29.00,EUR,paid
I001766,S00105,2025-09-13,29.00,EUR,paid
I001767,S00105,2025-10-13,29.00,EUR,paid
I001768,S00105,2025-11-13,29.00,EUR,paid
I001769,S00105,2025-12-13,29.00,EUR,paid
I001770,S00105,2026-01-13,29.00,EUR,paid
I001771,S00105,2026-02-13,29.00,EUR,paid
I001772,S00105,2026-03-13,29.00,EUR,paid
I001773,S00105,2026-04-13,29.00,EUR,paid
I001774,S00105,2026-05-13,29.00,EUR,failed
I001775,S00105,2026-06-13,29.00,EUR,paid
I001776,S00105,2026-07-13,29.00,EUR,paid
I001777,S00106,2026-01-15,29.00,EUR,paid
I001778,S00106,2026-02-15,29.00,EUR,paid
I001779,S00106,2026-03-15,29.00,EUR,paid
I001780,S00106,2026-04-15,29.00,EUR,paid
I001781,S00106,2026-05-15,29.00,EUR,paid
I001782,S00106,2026-06-15,29.00,EUR,paid
I001783,S00106,2026-07-15,29.00,EUR,paid
I001784,S00107,2024-04-05,99.00,EUR,paid
I001785,S00107,2024-05-05,99.00,EUR,open
I001786,S00107,2024-06-05,99.00,EUR,paid
I001787,S00107,2024-07-05,99.00,EUR,paid
I001788,S00107,2024-08-05,99.00,EUR,open
I001789,S00107,2024-09-05,99.00,EUR,paid
I001790,S00107,2024-10-05,99.00,EUR,paid
I001791,S00107,2024-11-05,99.00,EUR,paid
I001792,S00107,2024-12-05,99.00,EUR,paid
I001793,S00107,2025-01-05,99.00,EUR,paid
I001794,S00107,2025-02-05,99.00,EUR,paid
I001795,S00107,2025-03-05,99.00,EUR,paid
I001796,S00107,2025-04-05,99.00,EUR,paid
I001797,S00107,2025-05-05,99.00,EUR,paid
I001798,S00107,2025-06-05,99.00,EUR,paid
I001799,S00107,2025-07-05,99.00,EUR,paid
I001800,S00107,2025-08-05,99.00,EUR,paid
I001801,S00107,2025-09-05,99.00,EUR,paid
I001802,S00107,2025-10-05,99.00,EUR,paid
I001803,S00107,2025-11-05,99.00,EUR,open
I001804,S00107,2025-12-05,99.00,EUR,paid
I001805,S00107,2026-01-05,99.00,EUR,paid
I001806,S00107,2026-02-05,99.00,EUR,paid
I001807,S00107,2026-03-05,99.00,EUR,paid
I001808,S00107,2026-04-05,99.00,EUR,paid
I001809,S00107,2026-05-05,99.00,EUR,paid
I001810,S00107,2026-06-05,99.00,EUR,paid
I001811,S00107,2026-07-05,99.00,EUR,paid
I001812,S00108,2025-01-01,99.00,EUR,paid
I001813,S00108,2025-02-01,99.00,EUR,paid
I001814,S00108,2025-03-01,99.00,EUR,open
I001815,S00108,2025-04-01,99.00,EUR,paid
I001816,S00108,2025-05-01,99.00,EUR,paid
I001817,S00108,2025-06-01,99.00,EUR,paid
I001818,S00108,2025-07-01,99.00,EUR,paid
I001819,S00108,2025-08-01,99.00,EUR,failed
I001820,S00108,2025-09-01,99.00,EUR,paid
I001821,S00108,2025-10-01,99.00,EUR,paid
I001822,S00108,2025-11-01,99.00,EUR,paid
I001823,S00108,2025-12-01,99.00,EUR,paid
I001824,S00108,2026-01-01,99.00,EUR,open
I001825,S00108,2026-02-01,99.00,EUR,paid
I001826,S00108,2026-03-01,99.00,EUR,paid
I001827,S00108,2026-04-01,99.00,EUR,paid
I001828,S00108,2026-05-01,99.00,EUR,paid
I001829,S00108,2026-06-01,99.00,EUR,paid
I001830,S00108,2026-07-01,99.00,EUR,open
I001831,S00109,2024-05-19,299.00,EUR,paid
I001832,S00109,2024-06-19,299.00,EUR,paid
I001833,S00109,2024-07-19,299.00,EUR,failed
I001834,S00109,2024-08-19,299.00,EUR,paid
I001835,S00109,2024-09-19,299.00,EUR,paid
I001836,S00109,2024-10-19,299.00,EUR,failed
I001837,S00109,2024-11-19,299.00,EUR,failed
I001838,S00109,2024-12-19,299.00,EUR,paid
I001839,S00109,2025-01-19,299.00,EUR,paid
I001840,S00109,2025-02-19,299.00,EUR,paid
I001841,S00109,2025-03-19,299.00,EUR,paid
I001842,S00109,2025-04-19,299.00,EUR,open
I001843,S00109,2025-05-19,299.00,EUR,paid
I001844,S00109,2025-06-19,299.00,EUR,failed
I001845,S00109,2025-07-19,299.00,EUR,paid
I001846,S00109,2025-08-19,299.00,EUR,paid
I001847,S00109,2025-09-19,299.00,EUR,paid
I001848,S00109,2025-10-19,299.00,EUR,paid
I001849,S00109,2025-11-19,299.00,EUR,paid
I001850,S00109,2025-12-19,299.00,EUR,paid
I001851,S00109,2026-01-19,299.00,EUR,paid
I001852,S00109,2026-02-19,299.00,EUR,paid
I001853,S00109,2026-03-19,299.00,EUR,paid
I001854,S00109,2026-04-19,299.00,EUR,paid
I001855,S00109,2026-05-19,299.00,EUR,open
I001856,S00109,2026-06-19,299.00,EUR,paid
I001857,S00109,2026-07-19,299.00,EUR,paid
I001858,S00110,2025-07-06,99.00,EUR,failed
I001859,S00110,2025-08-06,99.00,EUR,paid
I001860,S00110,2025-09-06,99.00,EUR,paid
I001861,S00110,2025-10-06,99.00,EUR,paid
I001862,S00110,2025-11-06,99.00,EUR,failed
I001863,S00110,2025-12-06,99.00,EUR,open
I001864,S00110,2026-01-06,99.00,EUR,paid
I001865,S00110,2026-02-06,99.00,EUR,paid
I001866,S00110,2026-03-06,99.00,EUR,paid
I001867,S00110,2026-04-06,99.00,EUR,paid
I001868,S00110,2026-05-06,99.00,EUR,paid
I001869,S00110,2026-06-06,99.00,EUR,paid
I001870,S00110,2026-07-06,99.00,EUR,paid
I001871,S00111,2026-02-14,299.00,EUR,paid
I001872,S00111,2026-03-14,299.00,EUR,open
I001873,S00111,2026-04-14,299.00,EUR,paid
I001874,S00111,2026-05-14,299.00,EUR,paid
I001875,S00111,2026-06-14,299.00,EUR,paid
I001876,S00111,2026-07-14,299.00,EUR,open
I001877,S00112,2024-04-24,29.00,EUR,paid
I001878,S00112,2024-05-24,29.00,EUR,paid
I001879,S00112,2024-06-24,29.00,EUR,paid
I001880,S00112,2024-07-24,29.00,EUR,paid
I001881,S00112,2024-08-24,29.00,EUR,open
I001882,S00112,2024-09-24,29.00,EUR,paid
I001883,S00112,2024-10-24,29.00,EUR,paid
I001884,S00112,2024-11-24,29.00,EUR,open
I001885,S00112,2024-12-24,29.00,EUR,failed
I001886,S00112,2025-01-24,29.00,EUR,paid
I001887,S00112,2025-02-24,29.00,EUR,failed
I001888,S00112,2025-03-24,29.00,EUR,paid
I001889,S00112,2025-04-24,29.00,EUR,paid
I001890,S00112,2025-05-24,29.00,EUR,paid
I001891,S00112,2025-06-24,29.00,EUR,paid
I001892,S00112,2025-07-24,29.00,EUR,paid
I001893,S00112,2025-08-24,29.00,EUR,failed
I001894,S00112,2025-09-24,29.00,EUR,paid
I001895,S00112,2025-10-24,29.00,EUR,failed
I001896,S00112,2025-11-24,29.00,EUR,paid
I001897,S00112,2025-12-24,29.00,EUR,paid
I001898,S00112,2026-01-24,29.00,EUR,failed
I001899,S00112,2026-02-24,29.00,EUR,paid
I001900,S00112,2026-03-24,29.00,EUR,open
I001901,S00112,2026-04-24,29.00,EUR,paid
I001902,S00112,2026-05-24,29.00,EUR,paid
I001903,S00112,2026-06-24,29.00,EUR,paid
I001904,S00112,2026-07-24,29.00,EUR,paid
I001905,S00113,2024-12-22,29.00,EUR,paid
I001906,S00113,2025-01-22,29.00,EUR,paid
I001907,S00114,2025-07-11,299.00,EUR,paid
I001908,S00114,2025-08-11,299.00,EUR,paid
I001909,S00114,2025-09-11,299.00,EUR,failed
I001910,S00114,2025-10-11,299.00,EUR,failed
I001911,S00114,2025-11-11,299.00,EUR,paid
I001912,S00114,2025-12-11,299.00,EUR,failed
I001913,S00114,2026-01-11,299.00,EUR,failed
I001914,S00114,2026-02-11,299.00,EUR,paid
I001915,S00115,2024-06-19,299.00,EUR,paid
I001916,S00115,2024-07-19,299.00,EUR,open
I001917,S00115,2024-08-19,299.00,EUR,failed
I001918,S00115,2024-09-19,299.00,EUR,paid
I001919,S00115,2024-10-19,299.00,EUR,paid
I001920,S00115,2024-11-19,299.00,EUR,failed
I001921,S00115,2024-12-19,299.00,EUR,paid
I001922,S00115,2025-01-19,299.00,EUR,paid
I001923,S00115,2025-02-19,299.00,EUR,paid
I001924,S00115,2025-03-19,299.00,EUR,failed
I001925,S00115,2025-04-19,299.00,EUR,paid
I001926,S00115,2025-05-19,299.00,EUR,open
I001927,S00115,2025-06-19,299.00,EUR,paid
I001928,S00115,2025-07-19,299.00,EUR,paid
I001929,S00115,2025-08-19,299.00,EUR,paid
I001930,S00115,2025-09-19,299.00,EUR,open
I001931,S00115,2025-10-19,299.00,EUR,paid
I001932,S00115,2025-11-19,299.00,EUR,paid
I001933,S00115,2025-12-19,299.00,EUR,paid
I001934,S00115,2026-01-19,299.00,EUR,paid
I001935,S00115,2026-02-19,299.00,EUR,paid
I001936,S00115,2026-03-19,299.00,EUR,paid
I001937,S00115,2026-04-19,299.00,EUR,paid
I001938,S00115,2026-05-19,299.00,EUR,paid
I001939,S00115,2026-06-19,299.00,EUR,paid
I001940,S00115,2026-07-19,299.00,EUR,failed
I001941,S00116,2024-10-28,29.00,EUR,open
I001942,S00116,2024-11-28,29.00,EUR,paid
I001943,S00116,2024-12-28,29.00,EUR,paid
I001944,S00116,2025-01-28,29.00,EUR,paid
I001945,S00116,2025-02-28,29.00,EUR,paid
I001946,S00116,2025-03-28,29.00,EUR,paid
I001947,S00116,2025-04-28,29.00,EUR,open
I001948,S00116,2025-05-28,29.00,EUR,paid
I001949,S00116,2025-06-28,29.00,EUR,paid
I001950,S00116,2025-07-28,29.00,EUR,paid
I001951,S00116,2025-08-28,29.00,EUR,paid
I001952,S00116,2025-09-28,29.00,EUR,paid
I001953,S00116,2025-10-28,29.00,EUR,paid
I001954,S00116,2025-11-28,29.00,EUR,paid
I001955,S00116,2025-12-28,29.00,EUR,failed
I001956,S00116,2026-01-28,29.00,EUR,paid
I001957,S00116,2026-02-28,29.00,EUR,paid
I001958,S00116,2026-03-28,29.00,EUR,paid
I001959,S00116,2026-04-28,29.00,EUR,paid
I001960,S00116,2026-05-28,29.00,EUR,paid
I001961,S00116,2026-06-28,29.00,EUR,open
I001962,S00116,2026-07-28,29.00,EUR,paid
I001963,S00117,2025-06-14,29.00,EUR,paid
I001964,S00117,2025-07-14,29.00,EUR,paid
I001965,S00117,2025-08-14,29.00,EUR,paid
I001966,S00118,2024-02-24,29.00,EUR,paid
I001967,S00118,2024-03-24,29.00,EUR,failed
I001968,S00118,2024-04-24,29.00,EUR,paid
I001969,S00118,2024-05-24,29.00,EUR,open
I001970,S00118,2024-06-24,29.00,EUR,paid
I001971,S00118,2024-07-24,29.00,EUR,paid
I001972,S00118,2024-08-24,29.00,EUR,paid
I001973,S00118,2024-09-24,29.00,EUR,paid
I001974,S00118,2024-10-24,29.00,EUR,paid
I001975,S00118,2024-11-24,29.00,EUR,paid
I001976,S00118,2024-12-24,29.00,EUR,paid
I001977,S00118,2025-01-24,29.00,EUR,paid
I001978,S00118,2025-02-24,29.00,EUR,paid
I001979,S00118,2025-03-24,29.00,EUR,paid
I001980,S00118,2025-04-24,29.00,EUR,paid
I001981,S00118,2025-05-24,29.00,EUR,paid
I001982,S00118,2025-06-24,29.00,EUR,paid
I001983,S00118,2025-07-24,29.00,EUR,paid
I001984,S00118,2025-08-24,29.00,EUR,paid
I001985,S00118,2025-09-24,29.00,EUR,paid
I001986,S00118,2025-10-24,29.00,EUR,paid
I001987,S00118,2025-11-24,29.00,EUR,paid
I001988,S00118,2025-12-24,29.00,EUR,paid
I001989,S00118,2026-01-24,29.00,EUR,paid
I001990,S00118,2026-02-24,29.00,EUR,paid
I001991,S00118,2026-03-24,29.00,EUR,paid
I001992,S00118,2026-04-24,29.00,EUR,paid
I001993,S00118,2026-05-24,29.00,EUR,paid
I001994,S00118,2026-06-24,29.00,EUR,paid
I001995,S00118,2026-07-24,29.00,EUR,paid
I001996,S00119,2024-11-11,29.00,EUR,paid
I001997,S00119,2024-12-11,29.00,EUR,paid
I001998,S00119,2025-01-11,29.00,EUR,paid
I001999,S00119,2025-02-11,29.00,EUR,paid
I002000,S00119,2025-03-11,29.00,EUR,paid
I002001,S00119,2025-04-11,29.00,EUR,paid
I002002,S00119,2025-05-11,29.00,EUR,open
I002003,S00119,2025-06-11,29.00,EUR,paid
I002004,S00119,2025-07-11,29.00,EUR,paid
I002005,S00119,2025-08-11,29.00,EUR,paid
I002006,S00119,2025-09-11,29.00,EUR,paid
I002007,S00119,2025-10-11,29.00,EUR,paid
I002008,S00119,2025-11-11,29.00,EUR,paid
I002009,S00119,2025-12-11,29.00,EUR,paid
I002010,S00119,2026-01-11,29.00,EUR,paid
I002011,S00119,2026-02-11,29.00,EUR,paid
I002012,S00119,2026-03-11,29.00,EUR,paid
I002013,S00119,2026-04-11,29.00,EUR,paid
I002014,S00119,2026-05-11,29.00,EUR,paid
I002015,S00119,2026-06-11,29.00,EUR,failed
I002016,S00119,2026-07-11,29.00,EUR,paid
I002017,S00120,2025-05-26,99.00,EUR,paid
I002018,S00120,2025-06-26,99.00,EUR,paid
I002019,S00120,2025-07-26,99.00,EUR,paid
I002020,S00120,2025-08-26,99.00,EUR,paid
I002021,S00120,2025-09-26,99.00,EUR,paid
I002022,S00120,2025-10-26,99.00,EUR,open
I002023,S00120,2025-11-26,99.00,EUR,paid
I002024,S00120,2025-12-26,99.00,EUR,open
I002025,S00120,2026-01-26,99.00,EUR,paid
I002026,S00120,2026-02-26,99.00,EUR,paid
I002027,S00120,2026-03-26,99.00,EUR,open
I002028,S00120,2026-04-26,99.00,EUR,paid
I002029,S00121,2024-07-10,299.00,EUR,paid
I002030,S00121,2024-08-10,299.00,EUR,open
I002031,S00121,2024-09-10,299.00,EUR,paid
I002032,S00121,2024-10-10,299.00,EUR,paid
I002033,S00121,2024-11-10,299.00,EUR,paid
I002034,S00121,2024-12-10,299.00,EUR,paid
I002035,S00121,2025-01-10,299.00,EUR,paid
I002036,S00121,2025-02-10,299.00,EUR,paid
I002037,S00121,2025-03-10,299.00,EUR,failed
I002038,S00121,2025-04-10,299.00,EUR,failed
I002039,S00121,2025-05-10,299.00,EUR,paid
I002040,S00121,2025-06-10,299.00,EUR,paid
I002041,S00121,2025-07-10,299.00,EUR,paid
I002042,S00121,2025-08-10,299.00,EUR,failed
I002043,S00121,2025-09-10,299.00,EUR,paid
I002044,S00121,2025-10-10,299.00,EUR,failed
I002045,S00121,2025-11-10,299.00,EUR,paid
I002046,S00121,2025-12-10,299.00,EUR,paid
I002047,S00121,2026-01-10,299.00,EUR,paid
I002048,S00121,2026-02-10,299.00,EUR,open
I002049,S00121,2026-03-10,299.00,EUR,open
I002050,S00121,2026-04-10,299.00,EUR,paid
I002051,S00121,2026-05-10,299.00,EUR,paid
I002052,S00121,2026-06-10,299.00,EUR,paid
I002053,S00121,2026-07-10,299.00,EUR,paid
I002054,S00122,2025-02-11,299.00,EUR,paid
I002055,S00122,2025-03-11,299.00,EUR,paid
I002056,S00122,2025-04-11,299.00,EUR,open
I002057,S00122,2025-05-11,299.00,EUR,paid
I002058,S00122,2025-06-11,299.00,EUR,paid
I002059,S00122,2025-07-11,299.00,EUR,paid
I002060,S00122,2025-08-11,299.00,EUR,paid
I002061,S00122,2025-09-11,299.00,EUR,paid
I002062,S00122,2025-10-11,299.00,EUR,paid
I002063,S00122,2025-11-11,299.00,EUR,paid
I002064,S00123,2024-06-23,29.00,EUR,paid
I002065,S00123,2024-07-23,29.00,EUR,failed
I002066,S00123,2024-08-23,29.00,EUR,open
I002067,S00123,2024-09-23,29.00,EUR,paid
I002068,S00123,2024-10-23,29.00,EUR,paid
I002069,S00123,2024-11-23,29.00,EUR,paid
I002070,S00124,2024-08-09,99.00,EUR,paid
I002071,S00124,2024-09-09,99.00,EUR,paid
I002072,S00124,2024-10-09,99.00,EUR,paid
I002073,S00124,2024-11-09,99.00,EUR,paid
I002074,S00124,2024-12-09,99.00,EUR,paid
I002075,S00124,2025-01-09,99.00,EUR,paid
I002076,S00124,2025-02-09,99.00,EUR,paid
I002077,S00124,2025-03-09,99.00,EUR,paid
I002078,S00124,2025-04-09,99.00,EUR,paid
I002079,S00124,2025-05-09,99.00,EUR,paid
I002080,S00124,2025-06-09,99.00,EUR,paid
I002081,S00124,2025-07-09,99.00,EUR,paid
I002082,S00124,2025-08-09,99.00,EUR,open
I002083,S00125,2024-12-12,99.00,EUR,paid
I002084,S00125,2025-01-12,99.00,EUR,paid
I002085,S00126,2025-06-19,29.00,EUR,paid
I002086,S00126,2025-07-19,29.00,EUR,open
I002087,S00126,2025-08-19,29.00,EUR,open
I002088,S00126,2025-09-19,29.00,EUR,paid
I002089,S00126,2025-10-19,29.00,EUR,paid
I002090,S00126,2025-11-19,29.00,EUR,paid
I002091,S00126,2025-12-19,29.00,EUR,paid
I002092,S00126,2026-01-19,29.00,EUR,paid
I002093,S00126,2026-02-19,29.00,EUR,paid
I002094,S00126,2026-03-19,29.00,EUR,paid
I002095,S00126,2026-04-19,29.00,EUR,open
I002096,S00126,2026-05-19,29.00,EUR,paid
I002097,S00126,2026-06-19,29.00,EUR,failed
I002098,S00126,2026-07-19,29.00,EUR,paid
I002099,S00127,2024-04-30,299.00,EUR,paid
I002100,S00127,2024-05-30,299.00,EUR,paid
I002101,S00127,2024-06-30,299.00,EUR,paid
I002102,S00127,2024-07-30,299.00,EUR,paid
I002103,S00127,2024-08-30,299.00,EUR,paid
I002104,S00127,2024-09-30,299.00,EUR,paid
I002105,S00127,2024-10-30,299.00,EUR,paid
I002106,S00127,2024-11-30,299.00,EUR,paid
I002107,S00127,2024-12-30,299.00,EUR,paid
I002108,S00127,2025-01-30,299.00,EUR,open
I002109,S00127,2025-02-28,299.00,EUR,paid
I002110,S00127,2025-03-28,299.00,EUR,paid
I002111,S00127,2025-04-28,299.00,EUR,paid
I002112,S00127,2025-05-28,299.00,EUR,paid
I002113,S00127,2025-06-28,299.00,EUR,paid
I002114,S00127,2025-07-28,299.00,EUR,paid
I002115,S00127,2025-08-28,299.00,EUR,open
I002116,S00127,2025-09-28,299.00,EUR,open
I002117,S00127,2025-10-28,299.00,EUR,paid
I002118,S00127,2025-11-28,299.00,EUR,paid
I002119,S00127,2025-12-28,299.00,EUR,paid
I002120,S00127,2026-01-28,299.00,EUR,paid
I002121,S00127,2026-02-28,299.00,EUR,paid
I002122,S00127,2026-03-28,299.00,EUR,paid
I002123,S00127,2026-04-28,299.00,EUR,open
I002124,S00127,2026-05-28,299.00,EUR,paid
I002125,S00127,2026-06-28,299.00,EUR,paid
I002126,S00127,2026-07-28,299.00,EUR,paid
I002127,S00128,2024-01-09,29.00,EUR,paid
I002128,S00128,2024-02-09,29.00,EUR,paid
I002129,S00128,2024-03-09,29.00,EUR,paid
I002130,S00128,2024-04-09,29.00,EUR,paid
I002131,S00128,2024-05-09,29.00,EUR,paid
I002132,S00128,2024-06-09,29.00,EUR,paid
I002133,S00128,2024-07-09,29.00,EUR,paid
I002134,S00128,2024-08-09,29.00,EUR,open
I002135,S00129,2024-08-11,99.00,EUR,paid
I002136,S00129,2024-09-11,99.00,EUR,paid
I002137,S00129,2024-10-11,99.00,EUR,paid
I002138,S00129,2024-11-11,99.00,EUR,open
I002139,S00129,2024-12-11,99.00,EUR,paid
I002140,S00129,2025-01-11,99.00,EUR,paid
I002141,S00129,2025-02-11,99.00,EUR,paid
I002142,S00129,2025-03-11,99.00,EUR,paid
I002143,S00129,2025-04-11,99.00,EUR,paid
I002144,S00129,2025-05-11,99.00,EUR,paid
I002145,S00129,2025-06-11,99.00,EUR,failed
I002146,S00129,2025-07-11,99.00,EUR,open
I002147,S00129,2025-08-11,99.00,EUR,paid
I002148,S00129,2025-09-11,99.00,EUR,paid
I002149,S00129,2025-10-11,99.00,EUR,paid
I002150,S00129,2025-11-11,99.00,EUR,paid
I002151,S00129,2025-12-11,99.00,EUR,paid
I002152,S00129,2026-01-11,99.00,EUR,paid
